id,ID-Cliente,Nro Llamadas,ID-Llegada
20911,1414,11,1046
20919,1414,11,1015
20928,1414,11,1367
20938,1414,11,1207
20949,1415,9,1237
20950,1415,9,2005
20952,1415,9,2313
20955,1415,9,1411
20959,1415,9,2657
20964,1415,9,1489
20970,1415,9,2841
20977,1415,9,3439
20985,1415,9,1238
20994,1416,9,1092
20995,1416,9,3196
20997,1416,9,1264
21000,1416,9,1127
21004,1416,9,1240
21009,1416,9,1042
21015,1416,9,1188
21022,1416,9,1379
21030,1416,9,3447
21039,1417,12,1493
21040,1417,12,2446
21042,1417,12,2060
21045,1417,12,3127
21049,1417,12,1204
21054,1417,12,3012
21060,1417,12,2185
21067,1417,12,2823
21075,1417,12,1058
21084,1417,12,1141
21094,1417,12,2727
21105,1417,12,1078
21117,1418,11,1293
21118,1418,11,1389
21120,1418,11,2589
21123,1418,11,1168
21127,1418,11,1280
21132,1418,11,1237
21138,1418,11,2009
21145,1418,11,1345
21153,1418,11,3037
21162,1418,11,1068
21172,1418,11,1203
21183,1419,8,1072
21184,1419,8,1237
21186,1419,8,3145
21189,1419,8,2951
21193,1419,8,2996
21198,1419,8,1210
21204,1419,8,1444
21211,1419,8,1427
21219,1420,8,2827
21220,1420,8,3393
21222,1420,8,1413
21225,1420,8,1187
21229,1420,8,2482
21234,1420,8,1043
21240,1420,8,1029
21247,1420,8,3263
21255,1421,8,2076
21256,1421,8,2303
21258,1421,8,1194
21261,1421,8,1166
21265,1421,8,2591
21270,1421,8,2145
21276,1421,8,2108
21283,1421,8,1037
21291,1422,11,2192
21292,1422,11,2303
21294,1422,11,1222
21297,1422,11,1420
21301,1422,11,2467
21306,1422,11,2951
21312,1422,11,2779
21319,1422,11,2334
21327,1422,11,1144
21336,1422,11,1051
21346,1422,11,1062
21357,1423,8,2085
21358,1423,8,3030
21360,1423,8,2029
21363,1423,8,3324
21367,1423,8,1122
21372,1423,8,3406
21378,1423,8,3381
21385,1423,8,3304
21393,1424,12,2760
21394,1424,12,1068
21396,1424,12,3286
21399,1424,12,2317
21403,1424,12,1150
21408,1424,12,2134
21414,1424,12,2680
21421,1424,12,3378
21429,1424,12,2568
21438,1424,12,1110
21448,1424,12,3153
21459,1424,12,2738
21471,1425,10,1075
21472,1425,10,2574
21474,1425,10,1075
21477,1425,10,1197
21481,1425,10,1040
21486,1425,10,1464
21492,1425,10,1246
21499,1425,10,1313
21507,1425,10,1023
21516,1425,10,3342
21526,1426,8,1393
21527,1426,8,2471
21529,1426,8,1401
21532,1426,8,3028
21536,1426,8,1097
21541,1426,8,1430
21547,1426,8,3084
21554,1426,8,2164
21562,1427,8,2015
21563,1427,8,1097
21565,1427,8,1001
21568,1427,8,1362
21572,1427,8,1484
21577,1427,8,1194
21583,1427,8,2250
21590,1427,8,2200
21598,1428,9,3393
21599,1428,9,2672
21601,1428,9,1342
21604,1428,9,3100
21608,1428,9,1471
21613,1428,9,1260
21619,1428,9,2090
21626,1428,9,2156
21634,1428,9,1389
21643,1429,9,1197
21644,1429,9,1077
21646,1429,9,3348
21649,1429,9,1410
21653,1429,9,1041
21658,1429,9,1347
21664,1429,9,1137
21671,1429,9,1409
21679,1429,9,1398
21688,1430,8,1453
21689,1430,8,2163
21691,1430,8,1306
21694,1430,8,1100
21698,1430,8,1150
21703,1430,8,1229
21709,1430,8,3431
21716,1430,8,3172
21724,1431,8,1039
21725,1431,8,1299
21727,1431,8,1112
21730,1431,8,1140
21734,1431,8,1189
21739,1431,8,1276
21745,1431,8,1389
21752,1431,8,3420
21760,1432,12,1188
21761,1432,12,2404
21763,1432,12,2524
21766,1432,12,1210
21770,1432,12,2819
21775,1432,12,1395
21781,1432,12,2338
21788,1432,12,1435
21796,1432,12,2960
21805,1432,12,2063
21815,1432,12,1097
21826,1432,12,3171
21838,1433,11,3468
21839,1433,11,1302
21841,1433,11,1240
21844,1433,11,3333
21848,1433,11,2148
21853,1433,11,1344
21859,1433,11,1215
21866,1433,11,1379
21874,1433,11,1246
21883,1433,11,1187
21893,1433,11,1485
21904,1434,9,1128
21905,1434,9,2619
21907,1434,9,1088
21910,1434,9,1368
21914,1434,9,2628
21919,1434,9,1068
21925,1434,9,2108
21932,1434,9,3485
21940,1434,9,2390
21949,1435,8,1202
21950,1435,8,2889
21952,1435,8,3139
21955,1435,8,1217
21959,1435,8,1244
21964,1435,8,1013
21970,1435,8,2748
21977,1435,8,1454
21985,1436,9,2623
21986,1436,9,1059
21988,1436,9,2018
21991,1436,9,3483
21995,1436,9,2836
22000,1436,9,3109
22006,1436,9,2653
22013,1436,9,1045
22021,1436,9,1253
22030,1437,10,3369
22031,1437,10,2393
22033,1437,10,2844
22036,1437,10,2198
22040,1437,10,1300
22045,1437,10,1408
22051,1437,10,1009
22058,1437,10,1485
22066,1437,10,1079
22075,1437,10,2607
22085,1438,12,2494
22086,1438,12,1305
22088,1438,12,2973
22091,1438,12,1498
22095,1438,12,1158
22100,1438,12,1095
22106,1438,12,1285
22113,1438,12,3254
22121,1438,12,1351
22130,1438,12,1062
22140,1438,12,1238
22151,1438,12,1022
22163,1439,12,1054
22164,1439,12,1235
22166,1439,12,3070
22169,1439,12,3293
22173,1439,12,2250
22178,1439,12,2345
22184,1439,12,1195
22191,1439,12,3150
22199,1439,12,1269
22208,1439,12,1314
22218,1439,12,2428
22229,1439,12,3028
22241,1440,11,1240
22242,1440,11,2603
22244,1440,11,1155
22247,1440,11,2630
22251,1440,11,2445
22256,1440,11,1112
22262,1440,11,1114
22269,1440,11,2673
22277,1440,11,1351
22286,1440,11,1083
22296,1440,11,1334
22307,1441,7,2835
22308,1441,7,1062
22310,1441,7,3247
22313,1441,7,3291
22317,1441,7,3030
22322,1441,7,1332
22328,1441,7,1201
22335,1442,9,2272
22336,1442,9,2882
22338,1442,9,1491
22341,1442,9,1200
22345,1442,9,1229
22350,1442,9,3350
22356,1442,9,1446
22363,1442,9,2022
22371,1442,9,2717
22380,1443,12,1059
22381,1443,12,1206
22383,1443,12,1059
22386,1443,12,1346
22390,1443,12,2609
22395,1443,12,1298
22401,1443,12,1174
22408,1443,12,1411
22416,1443,12,1202
22425,1443,12,1451
22435,1443,12,1138
22446,1443,12,2000
22458,1499,22,3048
22459,1499,22,2121
22461,1499,22,2263
22464,1499,22,1383
22468,1499,22,1461
22473,1499,22,3012
22479,1499,22,1407
22486,1499,22,1426
22494,1499,22,1466
22503,1499,22,1294
22513,1499,22,2427
22524,1499,22,1063
22536,1499,22,1139
22549,1499,22,2595
22563,1499,22,1041
22578,1499,22,2846
22594,1499,22,1046
22611,1499,22,1038
22629,1499,22,2752
22648,1499,22,1289
22668,1499,22,1271
22689,1499,22,1065
22711,1500,21,2084
22712,1500,21,2980
22714,1500,21,1120
22717,1500,21,1116
22721,1500,21,2721
22726,1500,21,1190
22732,1500,21,1280
22739,1500,21,3279
22747,1500,21,2665
22756,1500,21,2959
22766,1500,21,1322
22777,1500,21,2467
22789,1500,21,1196
22802,1500,21,3064
22816,1500,21,1432
22831,1500,21,1007
22847,1500,21,2291
22864,1500,21,1169
22882,1500,21,1245
22901,1500,21,1055
22921,1500,21,1015
22942,1500,21,1252
