"EdgeBetweenness","interaction","name","Nro Llamadas","selected","shared interaction","shared name"
"1938520.2956171152","interacts with","1325 (interacts with) 1199","6","false","interacts with","1325 (interacts with) 1199"
"213938.82533300124","interacts with","1325 (interacts with) 2887","6","false","interacts with","1325 (interacts with) 2887"
"1467624.3137390541","interacts with","1325 (interacts with) 1063","6","false","interacts with","1325 (interacts with) 1063"
"232972.0","interacts with","1325 (interacts with) 2769","6","false","interacts with","1325 (interacts with) 2769"
"41031.400685426066","interacts with","1325 (interacts with) 1124","6","false","interacts with","1325 (interacts with) 1124"
"760346.3165087674","interacts with","1325 (interacts with) 1217","6","false","interacts with","1325 (interacts with) 1217"
"232972.0","interacts with","1395 (interacts with) 2590","11","false","interacts with","1395 (interacts with) 2590"
"98791.50293040357","interacts with","1395 (interacts with) 2126","11","false","interacts with","1395 (interacts with) 2126"
"57803.682142856305","interacts with","1395 (interacts with) 1103","11","false","interacts with","1395 (interacts with) 1103"
"558398.4204489955","interacts with","1395 (interacts with) 1048","11","false","interacts with","1395 (interacts with) 1048"
"98444.0476190474","interacts with","1395 (interacts with) 1014","11","false","interacts with","1395 (interacts with) 1014"
"2.805795902660543E7","interacts with","1395 (interacts with) 1254","11","false","interacts with","1395 (interacts with) 1254"
"724963.2737363727","interacts with","1395 (interacts with) 1396","11","false","interacts with","1395 (interacts with) 1396"
"232972.0","interacts with","1395 (interacts with) 2313","11","false","interacts with","1395 (interacts with) 2313"
"779331.858441228","interacts with","1395 (interacts with) 1234","11","false","interacts with","1395 (interacts with) 1234"
"789968.7328521247","interacts with","1395 (interacts with) 1438","11","false","interacts with","1395 (interacts with) 1438"
"1233771.104590529","interacts with","1395 (interacts with) 1365","11","false","interacts with","1395 (interacts with) 1365"
"311587.5802855673","interacts with","1324 (interacts with) 1478","7","false","interacts with","1324 (interacts with) 1478"
"26696.14404761884","interacts with","1324 (interacts with) 2156","7","false","interacts with","1324 (interacts with) 2156"
"210397.3096930062","interacts with","1324 (interacts with) 1362","7","false","interacts with","1324 (interacts with) 1362"
"227796.2357142842","interacts with","1324 (interacts with) 2796","7","false","interacts with","1324 (interacts with) 2796"
"427731.7719748426","interacts with","1324 (interacts with) 1226","7","false","interacts with","1324 (interacts with) 1226"
"25510.189180264082","interacts with","1324 (interacts with) 1165","7","false","interacts with","1324 (interacts with) 1165"
"1712043.0937367117","interacts with","1324 (interacts with) 1395","7","false","interacts with","1324 (interacts with) 1395"
"401238.86619997345","interacts with","1430 (interacts with) 1209","10","false","interacts with","1430 (interacts with) 1209"
"305448.277954086","interacts with","1430 (interacts with) 1481","10","false","interacts with","1430 (interacts with) 1481"
"3310852.8502747733","interacts with","1430 (interacts with) 1287","10","false","interacts with","1430 (interacts with) 1287"
"516425.6729174592","interacts with","1430 (interacts with) 1176","10","false","interacts with","1430 (interacts with) 1176"
"499173.00751935656","interacts with","1430 (interacts with) 1086","10","false","interacts with","1430 (interacts with) 1086"
"230332.50714285893","interacts with","1430 (interacts with) 3248","10","false","interacts with","1430 (interacts with) 3248"
"311959.7828671338","interacts with","1430 (interacts with) 1322","10","false","interacts with","1430 (interacts with) 1322"
"367391.47990306886","interacts with","1430 (interacts with) 1232","10","false","interacts with","1430 (interacts with) 1232"
"232972.0","interacts with","1430 (interacts with) 2511","10","false","interacts with","1430 (interacts with) 2511"
"87949.3420634931","interacts with","1430 (interacts with) 3317","10","false","interacts with","1430 (interacts with) 3317"
"232972.0","interacts with","1330 (interacts with) 2805","7","false","interacts with","1330 (interacts with) 2805"
"582445.6780869468","interacts with","1330 (interacts with) 1433","7","false","interacts with","1330 (interacts with) 1433"
"3617902.077273236","interacts with","1330 (interacts with) 1487","7","false","interacts with","1330 (interacts with) 1487"
"129585.28531745911","interacts with","1330 (interacts with) 1006","7","false","interacts with","1330 (interacts with) 1006"
"72178.4867243866","interacts with","1330 (interacts with) 1015","7","false","interacts with","1330 (interacts with) 1015"
"705034.1819139167","interacts with","1330 (interacts with) 1408","7","false","interacts with","1330 (interacts with) 1408"
"267940.5435009449","interacts with","1330 (interacts with) 1284","7","false","interacts with","1330 (interacts with) 1284"
"159088.5720779241","interacts with","1320 (interacts with) 1297","6","false","interacts with","1320 (interacts with) 1297"
"630600.4207043024","interacts with","1320 (interacts with) 1330","6","false","interacts with","1320 (interacts with) 1330"
"823.0","interacts with","1320 (interacts with) 2893","6","false","interacts with","1320 (interacts with) 2893"
"1015346.0007076183","interacts with","1320 (interacts with) 1178","6","false","interacts with","1320 (interacts with) 1178"
"168913.87111222174","interacts with","1320 (interacts with) 1306","6","false","interacts with","1320 (interacts with) 1306"
"83551.13539793361","interacts with","1320 (interacts with) 1262","6","false","interacts with","1320 (interacts with) 1262"
"232972.0","interacts with","1460 (interacts with) 2127","8","false","interacts with","1460 (interacts with) 2127"
"37577.276190475925","interacts with","1460 (interacts with) 1046","8","false","interacts with","1460 (interacts with) 1046"
"346075.8510489501","interacts with","1460 (interacts with) 1354","8","false","interacts with","1460 (interacts with) 1354"
"416472.1687257237","interacts with","1460 (interacts with) 1234","8","false","interacts with","1460 (interacts with) 1234"
"2044987.691706873","interacts with","1460 (interacts with) 1445","8","false","interacts with","1460 (interacts with) 1445"
"231821.27272727044","interacts with","1460 (interacts with) 2098","8","false","interacts with","1460 (interacts with) 2098"
"285018.90658646874","interacts with","1460 (interacts with) 1326","8","false","interacts with","1460 (interacts with) 1326"
"199451.5300944203","interacts with","1460 (interacts with) 1100","8","false","interacts with","1460 (interacts with) 1100"
"14082.510173160334","interacts with","1315 (interacts with) 1087","5","false","interacts with","1315 (interacts with) 1087"
"1196070.1041486338","interacts with","1315 (interacts with) 1454","5","false","interacts with","1315 (interacts with) 1454"
"21044.390476190707","interacts with","1315 (interacts with) 1127","5","false","interacts with","1315 (interacts with) 1127"
"126573.05631035511","interacts with","1315 (interacts with) 1378","5","false","interacts with","1315 (interacts with) 1378"
"1264509.7071784467","interacts with","1315 (interacts with) 1463","5","false","interacts with","1315 (interacts with) 1463"
"519084.5346655207","interacts with","1314 (interacts with) 1272","5","false","interacts with","1314 (interacts with) 1272"
"232972.0","interacts with","1314 (interacts with) 2109","5","false","interacts with","1314 (interacts with) 2109"
"600644.9828796131","interacts with","1314 (interacts with) 1348","5","false","interacts with","1314 (interacts with) 1348"
"48173.800793651135","interacts with","1314 (interacts with) 1069","5","false","interacts with","1314 (interacts with) 1069"
"1599096.2656169583","interacts with","1314 (interacts with) 1177","5","false","interacts with","1314 (interacts with) 1177"
"232972.0","interacts with","1347 (interacts with) 2132","5","false","interacts with","1347 (interacts with) 2132"
"1063619.8140977442","interacts with","1347 (interacts with) 1123","5","false","interacts with","1347 (interacts with) 1123"
"555256.5076457104","interacts with","1347 (interacts with) 1364","5","false","interacts with","1347 (interacts with) 1364"
"293218.16857678076","interacts with","1347 (interacts with) 1052","5","false","interacts with","1347 (interacts with) 1052"
"890135.9417747145","interacts with","1347 (interacts with) 1432","5","false","interacts with","1347 (interacts with) 1432"
"50745.3900793655","interacts with","1472 (interacts with) 1112","8","false","interacts with","1472 (interacts with) 1112"
"149246.29693044064","interacts with","1472 (interacts with) 1083","8","false","interacts with","1472 (interacts with) 1083"
"314558.3312382052","interacts with","1472 (interacts with) 1049","8","false","interacts with","1472 (interacts with) 1049"
"261774.36764346817","interacts with","1472 (interacts with) 1138","8","false","interacts with","1472 (interacts with) 1138"
"1916661.4156562618","interacts with","1472 (interacts with) 1267","8","false","interacts with","1472 (interacts with) 1267"
"450525.85087646864","interacts with","1472 (interacts with) 1128","8","false","interacts with","1472 (interacts with) 1128"
"499532.6313859249","interacts with","1472 (interacts with) 1208","8","false","interacts with","1472 (interacts with) 1208"
"232972.0","interacts with","1472 (interacts with) 3210","8","false","interacts with","1472 (interacts with) 3210"
"231721.1153846136","interacts with","1409 (interacts with) 3273","7","false","interacts with","1409 (interacts with) 3273"
"72740.37222222309","interacts with","1409 (interacts with) 2330","7","false","interacts with","1409 (interacts with) 2330"
"2435093.12482121","interacts with","1409 (interacts with) 1475","7","false","interacts with","1409 (interacts with) 1475"
